prior_s,vpre_0_frequency_hz,vpre_1_frequency_hz,gap_less_than_prior
5.000000000000e-06,520,880,1
3.000000000000e-06,520,880,1
2.000000000000e-06,520,880,1
2.500000000000e-05,520,900,1
1.000000000000e-05,520,900,1
5.000000000000e-06,520,900,1
3.000000000000e-06,520,900,1
2.000000000000e-06,520,900,1
2.500000000000e-05,520,920,1
1.000000000000e-05,520,920,1
5.000000000000e-06,520,920,1
3.000000000000e-06,520,920,1
2.000000000000e-06,520,920,1
2.500000000000e-05,520,940,1
1.000000000000e-05,520,940,1
5.000000000000e-06,520,940,1
3.000000000000e-06,520,940,1
2.000000000000e-06,520,940,1
2.500000000000e-05,520,960,1
1.000000000000e-05,520,960,1
5.000000000000e-06,520,960,1
3.000000000000e-06,520,960,1
2.000000000000e-06,520,960,1
2.500000000000e-05,520,980,1
1.000000000000e-05,520,980,1
5.000000000000e-06,520,980,1
3.000000000000e-06,520,980,1
2.000000000000e-06,520,980,1
2.500000000000e-05,520,1000,1
1.000000000000e-05,520,1000,1
5.000000000000e-06,520,1000,1
3.000000000000e-06,520,1000,1
2.000000000000e-06,520,1000,1
2.500000000000e-05,540,0,1
1.000000000000e-05,540,0,1
5.000000000000e-06,540,0,1
3.000000000000e-06,540,0,1
2.000000000000e-06,540,0,1
2.500000000000e-05,540,20,1
1.000000000000e-05,540,20,1
5.000000000000e-06,540,20,1
3.000000000000e-06,540,20,1
2.000000000000e-06,540,20,1
2.500000000000e-05,540,40,1
1.000000000000e-05,540,40,1
5.000000000000e-06,540,40,1
3.000000000000e-06,540,40,1
2.000000000000e-06,540,40,1
2.500000000000e-05,540,60,1
1.000000000000e-05,540,60,1
5.000000000000e-06,540,60,1
3.000000000000e-06,540,60,1
2.000000000000e-06,540,60,1
2.500000000000e-05,540,80,1
1.000000000000e-05,540,80,1
5.000000000000e-06,540,80,1
3.000000000000e-06,540,80,1
2.000000000000e-06,540,80,1
2.500000000000e-05,540,100,1
1.000000000000e-05,540,100,1
5.000000000000e-06,540,100,1
3.000000000000e-06,540,100,1
2.000000000000e-06,540,100,1
2.500000000000e-05,540,120,1
1.000000000000e-05,540,120,1
5.000000000000e-06,540,120,1
3.000000000000e-06,540,120,1
2.000000000000e-06,540,120,1
2.500000000000e-05,540,140,1
1.000000000000e-05,540,140,1
5.000000000000e-06,540,140,1
3.000000000000e-06,540,140,1
2.000000000000e-06,540,140,1
2.500000000000e-05,540,160,1
1.000000000000e-05,540,160,1
5.000000000000e-06,540,160,1
3.000000000000e-06,540,160,1
2.000000000000e-06,540,160,1
2.500000000000e-05,540,180,1
1.000000000000e-05,540,180,1
5.000000000000e-06,540,180,1
3.000000000000e-06,540,180,1
2.000000000000e-06,540,180,1
2.500000000000e-05,540,200,1
1.000000000000e-05,540,200,1
5.000000000000e-06,540,200,1
3.000000000000e-06,540,200,1
2.000000000000e-06,540,200,1
2.500000000000e-05,540,220,1
1.000000000000e-05,540,220,1
5.000000000000e-06,540,220,1
3.000000000000e-06,540,220,1
2.000000000000e-06,540,220,1
2.500000000000e-05,540,240,1
1.000000000000e-05,540,240,1
5.000000000000e-06,540,240,1
3.000000000000e-06,540,240,1
2.000000000000e-06,540,240,1
2.500000000000e-05,540,260,1
1.000000000000e-05,540,260,1
5.000000000000e-06,540,260,1
3.000000000000e-06,540,260,1
2.000000000000e-06,540,260,1
2.500000000000e-05,540,280,1
1.000000000000e-05,540,280,1
5.000000000000e-06,540,280,1
3.000000000000e-06,540,280,1
2.000000000000e-06,540,280,1
2.500000000000e-05,540,300,1
1.000000000000e-05,540,300,1
5.000000000000e-06,540,300,1
3.000000000000e-06,540,300,1
2.000000000000e-06,540,300,1
2.500000000000e-05,540,320,1
1.000000000000e-05,540,320,1
5.000000000000e-06,540,320,1
3.000000000000e-06,540,320,1
2.000000000000e-06,540,320,1
2.500000000000e-05,540,340,1
1.000000000000e-05,540,340,1
5.000000000000e-06,540,340,1
3.000000000000e-06,540,340,1
2.000000000000e-06,540,340,1
2.500000000000e-05,540,360,1
1.000000000000e-05,540,360,1
5.000000000000e-06,540,360,1
3.000000000000e-06,540,360,1
2.000000000000e-06,540,360,1
2.500000000000e-05,540,380,1
1.000000000000e-05,540,380,1
5.000000000000e-06,540,380,1
3.000000000000e-06,540,380,1
2.000000000000e-06,540,380,1
2.500000000000e-05,540,400,1
1.000000000000e-05,540,400,1
5.000000000000e-06,540,400,1
3.000000000000e-06,540,400,1
2.000000000000e-06,540,400,1
2.500000000000e-05,540,420,1
1.000000000000e-05,540,420,1
5.000000000000e-06,540,420,1
3.000000000000e-06,540,420,1
2.000000000000e-06,540,420,1
2.500000000000e-05,540,440,1
1.000000000000e-05,540,440,1
5.000000000000e-06,540,440,1
3.000000000000e-06,540,440,1
2.000000000000e-06,540,440,1
2.500000000000e-05,540,460,1
1.000000000000e-05,540,460,1
5.000000000000e-06,540,460,1
3.000000000000e-06,540,460,1
2.000000000000e-06,540,460,1
2.500000000000e-05,540,480,1
1.000000000000e-05,540,480,1
5.000000000000e-06,540,480,1
3.000000000000e-06,540,480,1
2.000000000000e-06,540,480,1
2.500000000000e-05,540,500,1
1.000000000000e-05,540,500,1
5.000000000000e-06,540,500,1
3.000000000000e-06,540,500,1
2.000000000000e-06,540,500,1
2.500000000000e-05,540,520,1
1.000000000000e-05,540,520,1
5.000000000000e-06,540,520,1
3.000000000000e-06,540,520,1
2.000000000000e-06,540,520,1
2.500000000000e-05,540,540,1
1.000000000000e-05,540,540,1
5.000000000000e-06,540,540,1
3.000000000000e-06,540,540,1
2.000000000000e-06,540,540,1
2.500000000000e-05,540,560,1
1.000000000000e-05,540,560,1
5.000000000000e-06,540,560,1
3.000000000000e-06,540,560,1
2.000000000000e-06,540,560,1
2.500000000000e-05,540,580,1
1.000000000000e-05,540,580,1
5.000000000000e-06,540,580,1
3.000000000000e-06,540,580,1
2.000000000000e-06,540,580,1
2.500000000000e-05,540,600,1
1.000000000000e-05,540,600,1
5.000000000000e-06,540,600,1
3.000000000000e-06,540,600,1
2.000000000000e-06,540,600,1
2.500000000000e-05,540,620,1
1.000000000000e-05,540,620,1
5.000000000000e-06,540,620,1
3.000000000000e-06,540,620,1
2.000000000000e-06,540,620,1
2.500000000000e-05,540,640,1
1.000000000000e-05,540,640,1
5.000000000000e-06,540,640,1
3.000000000000e-06,540,640,1
2.000000000000e-06,540,640,1
2.500000000000e-05,540,660,1
1.000000000000e-05,540,660,1
5.000000000000e-06,540,660,1
3.000000000000e-06,540,660,1
2.000000000000e-06,540,660,1
2.500000000000e-05,540,680,1
1.000000000000e-05,540,680,1
5.000000000000e-06,540,680,1
3.000000000000e-06,540,680,1
2.000000000000e-06,540,680,1
2.500000000000e-05,540,700,1
1.000000000000e-05,540,700,1
5.000000000000e-06,540,700,1
3.000000000000e-06,540,700,1
2.000000000000e-06,540,700,1
2.500000000000e-05,540,720,1
1.000000000000e-05,540,720,1
5.000000000000e-06,540,720,1
3.000000000000e-06,540,720,1
2.000000000000e-06,540,720,1
2.500000000000e-05,540,740,1
1.000000000000e-05,540,740,1
5.000000000000e-06,540,740,1
3.000000000000e-06,540,740,1
2.000000000000e-06,540,740,1
2.500000000000e-05,540,760,1
1.000000000000e-05,540,760,1
5.000000000000e-06,540,760,1
3.000000000000e-06,540,760,1
2.000000000000e-06,540,760,1
2.500000000000e-05,540,780,1
1.000000000000e-05,540,780,1
5.000000000000e-06,540,780,1
3.000000000000e-06,540,780,1
2.000000000000e-06,540,780,1
2.500000000000e-05,540,800,1
1.000000000000e-05,540,800,1
5.000000000000e-06,540,800,1
3.000000000000e-06,540,800,1
2.000000000000e-06,540,800,1
2.500000000000e-05,540,820,1
1.000000000000e-05,540,820,1
5.000000000000e-06,540,820,1
3.000000000000e-06,540,820,1
2.000000000000e-06,540,820,1
2.500000000000e-05,540,840,1
1.000000000000e-05,540,840,1
5.000000000000e-06,540,840,1
3.000000000000e-06,540,840,1
2.000000000000e-06,540,840,1
2.500000000000e-05,540,860,1
1.000000000000e-05,540,860,1
5.000000000000e-06,540,860,1
3.000000000000e-06,540,860,1
2.000000000000e-06,540,860,1
2.500000000000e-05,540,880,1
1.000000000000e-05,540,880,1
5.000000000000e-06,540,880,1
3.000000000000e-06,540,880,1
2.000000000000e-06,540,880,1
2.500000000000e-05,540,900,1
1.000000000000e-05,540,900,1
5.000000000000e-06,540,900,1
3.000000000000e-06,540,900,1
2.000000000000e-06,540,900,1
2.500000000000e-05,540,920,1
1.000000000000e-05,540,920,1
5.000000000000e-06,540,920,1
3.000000000000e-06,540,920,1
2.000000000000e-06,540,920,1
2.500000000000e-05,540,940,1
1.000000000000e-05,540,940,1
5.000000000000e-06,540,940,1
3.000000000000e-06,540,940,1
2.000000000000e-06,540,940,1
2.500000000000e-05,540,960,1
1.000000000000e-05,540,960,1
5.000000000000e-06,540,960,1
3.000000000000e-06,540,960,1
2.000000000000e-06,540,960,1
2.500000000000e-05,540,980,1
1.000000000000e-05,540,980,1
5.000000000000e-06,540,980,1
3.000000000000e-06,540,980,1
2.000000000000e-06,540,980,1
2.500000000000e-05,540,1000,1
1.000000000000e-05,540,1000,1
5.000000000000e-06,540,1000,1
3.000000000000e-06,540,1000,1
2.000000000000e-06,540,1000,1
2.500000000000e-05,560,0,1
1.000000000000e-05,560,0,1
5.000000000000e-06,560,0,1
3.000000000000e-06,560,0,1
2.000000000000e-06,560,0,1
2.500000000000e-05,560,20,1
1.000000000000e-05,560,20,1
5.000000000000e-06,560,20,1
3.000000000000e-06,560,20,1
2.000000000000e-06,560,20,1
2.500000000000e-05,560,40,1
1.000000000000e-05,560,40,1
5.000000000000e-06,560,40,1
3.000000000000e-06,560,40,1
2.000000000000e-06,560,40,1
2.500000000000e-05,560,60,1
1.000000000000e-05,560,60,1
5.000000000000e-06,560,60,1
3.000000000000e-06,560,60,1
2.000000000000e-06,560,60,1
2.500000000000e-05,560,80,1
1.000000000000e-05,560,80,1
5.000000000000e-06,560,80,1
3.000000000000e-06,560,80,1
2.000000000000e-06,560,80,1
2.500000000000e-05,560,100,1
1.000000000000e-05,560,100,1
5.000000000000e-06,560,100,1
3.000000000000e-06,560,100,1
2.000000000000e-06,560,100,1
2.500000000000e-05,560,120,1
1.000000000000e-05,560,120,1
5.000000000000e-06,560,120,1
3.000000000000e-06,560,120,1
2.000000000000e-06,560,120,1
2.500000000000e-05,560,140,1
1.000000000000e-05,560,140,1
5.000000000000e-06,560,140,1
3.000000000000e-06,560,140,1
2.000000000000e-06,560,140,1
2.500000000000e-05,560,160,1
1.000000000000e-05,560,160,1
5.000000000000e-06,560,160,1
3.000000000000e-06,560,160,1
2.000000000000e-06,560,160,1
2.500000000000e-05,560,180,1
1.000000000000e-05,560,180,1
5.000000000000e-06,560,180,1
3.000000000000e-06,560,180,1
2.000000000000e-06,560,180,1
2.500000000000e-05,560,200,1
1.000000000000e-05,560,200,1
5.000000000000e-06,560,200,1
3.000000000000e-06,560,200,1
2.000000000000e-06,560,200,1
2.500000000000e-05,560,220,1
1.000000000000e-05,560,220,1
5.000000000000e-06,560,220,1
3.000000000000e-06,560,220,1
2.000000000000e-06,560,220,1
2.500000000000e-05,560,240,1
1.000000000000e-05,560,240,1
5.000000000000e-06,560,240,1
3.000000000000e-06,560,240,1
2.000000000000e-06,560,240,1
2.500000000000e-05,560,260,1
1.000000000000e-05,560,260,1
5.000000000000e-06,560,260,1
3.000000000000e-06,560,260,1
2.000000000000e-06,560,260,1
2.500000000000e-05,560,280,1
1.000000000000e-05,560,280,1
5.000000000000e-06,560,280,1
3.000000000000e-06,560,280,1
2.000000000000e-06,560,280,1
2.500000000000e-05,560,300,1
1.000000000000e-05,560,300,1
5.000000000000e-06,560,300,1
3.000000000000e-06,560,300,1
2.000000000000e-06,560,300,1
2.500000000000e-05,560,320,1
1.000000000000e-05,560,320,1
5.000000000000e-06,560,320,1
3.000000000000e-06,560,320,1
2.000000000000e-06,560,320,1
2.500000000000e-05,560,340,1
1.000000000000e-05,560,340,1
5.000000000000e-06,560,340,1
3.000000000000e-06,560,340,1
2.000000000000e-06,560,340,1
2.500000000000e-05,560,360,1
1.000000000000e-05,560,360,1
5.000000000000e-06,560,360,1
3.000000000000e-06,560,360,1
2.000000000000e-06,560,360,1
2.500000000000e-05,560,380,1
1.000000000000e-05,560,380,1
5.000000000000e-06,560,380,1
3.000000000000e-06,560,380,1
2.000000000000e-06,560,380,1
2.500000000000e-05,560,400,1
1.000000000000e-05,560,400,1
5.000000000000e-06,560,400,1
3.000000000000e-06,560,400,1
2.000000000000e-06,560,400,1
2.500000000000e-05,560,420,1
1.000000000000e-05,560,420,1
5.000000000000e-06,560,420,1
3.000000000000e-06,560,420,1
2.000000000000e-06,560,420,1
2.500000000000e-05,560,440,1
1.000000000000e-05,560,440,1
5.000000000000e-06,560,440,1
3.000000000000e-06,560,440,1
2.000000000000e-06,560,440,1
2.500000000000e-05,560,460,1
1.000000000000e-05,560,460,1
5.000000000000e-06,560,460,1
3.000000000000e-06,560,460,1
2.000000000000e-06,560,460,1
2.500000000000e-05,560,480,1
1.000000000000e-05,560,480,1
5.000000000000e-06,560,480,1
3.000000000000e-06,560,480,1
2.000000000000e-06,560,480,1
2.500000000000e-05,560,500,1
1.000000000000e-05,560,500,1
5.000000000000e-06,560,500,1
3.000000000000e-06,560,500,1
2.000000000000e-06,560,500,1
2.500000000000e-05,560,520,1
1.000000000000e-05,560,520,1
5.000000000000e-06,560,520,1
3.000000000000e-06,560,520,1
2.000000000000e-06,560,520,1
2.500000000000e-05,560,540,1
1.000000000000e-05,560,540,1
5.000000000000e-06,560,540,1
3.000000000000e-06,560,540,1
2.000000000000e-06,560,540,1
2.500000000000e-05,560,560,1
1.000000000000e-05,560,560,1
5.000000000000e-06,560,560,1
3.000000000000e-06,560,560,1
2.000000000000e-06,560,560,1
2.500000000000e-05,560,580,1
1.000000000000e-05,560,580,1
5.000000000000e-06,560,580,1
3.000000000000e-06,560,580,1
2.000000000000e-06,560,580,1
2.500000000000e-05,560,600,1
1.000000000000e-05,560,600,1
5.000000000000e-06,560,600,1
3.000000000000e-06,560,600,1
2.000000000000e-06,560,600,1
2.500000000000e-05,560,620,1
1.000000000000e-05,560,620,1
5.000000000000e-06,560,620,1
3.000000000000e-06,560,620,1
2.000000000000e-06,560,620,1
2.500000000000e-05,560,640,1
1.000000000000e-05,560,640,1
5.000000000000e-06,560,640,1
3.000000000000e-06,560,640,1
2.000000000000e-06,560,640,1
2.500000000000e-05,560,660,1
1.000000000000e-05,560,660,1
5.000000000000e-06,560,660,1
3.000000000000e-06,560,660,1
2.000000000000e-06,560,660,1
2.500000000000e-05,560,680,1
1.000000000000e-05,560,680,1
5.000000000000e-06,560,680,1
3.000000000000e-06,560,680,1
2.000000000000e-06,560,680,1
2.500000000000e-05,560,700,1
1.000000000000e-05,560,700,1
5.000000000000e-06,560,700,1
3.000000000000e-06,560,700,1
2.000000000000e-06,560,700,1
2.500000000000e-05,560,720,1
1.000000000000e-05,560,720,1
5.000000000000e-06,560,720,1
3.000000000000e-06,560,720,1
2.000000000000e-06,560,720,1
2.500000000000e-05,560,740,1
1.000000000000e-05,560,740,1
5.000000000000e-06,560,740,1
3.000000000000e-06,560,740,1
2.000000000000e-06,560,740,1
2.500000000000e-05,560,760,1
1.000000000000e-05,560,760,1
5.000000000000e-06,560,760,1
3.000000000000e-06,560,760,1
2.000000000000e-06,560,760,1
2.500000000000e-05,560,780,1
1.000000000000e-05,560,780,1
5.000000000000e-06,560,780,1
3.000000000000e-06,560,780,1
2.000000000000e-06,560,780,1
2.500000000000e-05,560,800,1
1.000000000000e-05,560,800,1
5.000000000000e-06,560,800,1
3.000000000000e-06,560,800,1
2.000000000000e-06,560,800,1
2.500000000000e-05,560,820,1
1.000000000000e-05,560,820,1
5.000000000000e-06,560,820,1
3.000000000000e-06,560,820,1
2.000000000000e-06,560,820,1
2.500000000000e-05,560,840,1
1.000000000000e-05,560,840,1
5.000000000000e-06,560,840,1
3.000000000000e-06,560,840,1
2.000000000000e-06,560,840,1
2.500000000000e-05,560,860,1
1.000000000000e-05,560,860,1
5.000000000000e-06,560,860,1
3.000000000000e-06,560,860,1
2.000000000000e-06,560,860,1
2.500000000000e-05,560,880,1
1.000000000000e-05,560,880,1
5.000000000000e-06,560,880,1
3.000000000000e-06,560,880,1
2.000000000000e-06,560,880,1
2.500000000000e-05,560,900,1
1.000000000000e-05,560,900,1
5.000000000000e-06,560,900,1
3.000000000000e-06,560,900,1
2.000000000000e-06,560,900,1
2.500000000000e-05,560,920,1
1.000000000000e-05,560,920,1
5.000000000000e-06,560,920,1
3.000000000000e-06,560,920,1
2.000000000000e-06,560,920,1
2.500000000000e-05,560,940,1
1.000000000000e-05,560,940,1
5.000000000000e-06,560,940,1
3.000000000000e-06,560,940,1
2.000000000000e-06,560,940,1
2.500000000000e-05,560,960,1
1.000000000000e-05,560,960,1
5.000000000000e-06,560,960,1
3.000000000000e-06,560,960,1
2.000000000000e-06,560,960,1
2.500000000000e-05,560,980,1
1.000000000000e-05,560,980,1
5.000000000000e-06,560,980,1
3.000000000000e-06,560,980,1
2.000000000000e-06,560,980,1
2.500000000000e-05,560,1000,1
1.000000000000e-05,560,1000,1
5.000000000000e-06,560,1000,1
3.000000000000e-06,560,1000,1
2.000000000000e-06,560,1000,1
2.500000000000e-05,580,0,1
1.000000000000e-05,580,0,1
5.000000000000e-06,580,0,1
3.000000000000e-06,580,0,1
2.000000000000e-06,580,0,1
2.500000000000e-05,580,20,1
1.000000000000e-05,580,20,1
5.000000000000e-06,580,20,1
3.000000000000e-06,580,20,1
2.000000000000e-06,580,20,1
2.500000000000e-05,580,40,1
1.000000000000e-05,580,40,1
5.000000000000e-06,580,40,1
3.000000000000e-06,580,40,1
2.000000000000e-06,580,40,1
2.500000000000e-05,580,60,1
1.000000000000e-05,580,60,1
5.000000000000e-06,580,60,1
3.000000000000e-06,580,60,1
2.000000000000e-06,580,60,1
2.500000000000e-05,580,80,1
1.000000000000e-05,580,80,1
5.000000000000e-06,580,80,1
3.000000000000e-06,580,80,1
2.000000000000e-06,580,80,1
2.500000000000e-05,580,100,1
1.000000000000e-05,580,100,1
5.000000000000e-06,580,100,1
3.000000000000e-06,580,100,1
2.000000000000e-06,580,100,1
2.500000000000e-05,580,120,1
1.000000000000e-05,580,120,1
5.000000000000e-06,580,120,1
3.000000000000e-06,580,120,1
2.000000000000e-06,580,120,1
2.500000000000e-05,580,140,1
1.000000000000e-05,580,140,1
5.000000000000e-06,580,140,1
3.000000000000e-06,580,140,1
2.000000000000e-06,580,140,1
2.500000000000e-05,580,160,1
1.000000000000e-05,580,160,1
5.000000000000e-06,580,160,1
3.000000000000e-06,580,160,1
2.000000000000e-06,580,160,1
2.500000000000e-05,580,180,1
1.000000000000e-05,580,180,1
5.000000000000e-06,580,180,1
3.000000000000e-06,580,180,1
2.000000000000e-06,580,180,1
2.500000000000e-05,580,200,1
1.000000000000e-05,580,200,1
5.000000000000e-06,580,200,1
3.000000000000e-06,580,200,1
2.000000000000e-06,580,200,1
2.500000000000e-05,580,220,1
1.000000000000e-05,580,220,1
5.000000000000e-06,580,220,1
3.000000000000e-06,580,220,1
2.000000000000e-06,580,220,1
2.500000000000e-05,580,240,1
1.000000000000e-05,580,240,1
5.000000000000e-06,580,240,1
3.000000000000e-06,580,240,1
2.000000000000e-06,580,240,1
2.500000000000e-05,580,260,1
1.000000000000e-05,580,260,1
5.000000000000e-06,580,260,1
3.000000000000e-06,580,260,1
2.000000000000e-06,580,260,1
2.500000000000e-05,580,280,1
1.000000000000e-05,580,280,1
5.000000000000e-06,580,280,1
3.000000000000e-06,580,280,1
2.000000000000e-06,580,280,1
2.500000000000e-05,580,300,1
1.000000000000e-05,580,300,1
5.000000000000e-06,580,300,1
3.000000000000e-06,580,300,1
2.000000000000e-06,580,300,1
2.500000000000e-05,580,320,1
1.000000000000e-05,580,320,1
5.000000000000e-06,580,320,1
3.000000000000e-06,580,320,1
2.000000000000e-06,580,320,1
2.500000000000e-05,580,340,1
1.000000000000e-05,580,340,1
5.000000000000e-06,580,340,1
3.000000000000e-06,580,340,1
2.000000000000e-06,580,340,1
2.500000000000e-05,580,360,1
